Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.954087	0.196466	0.395433	0.106626
0.595216	0.177684	0.530336	0.177224
0.832961	0.347513	0.299338	0.0582902
0.956296	0.189742	0.387141	0.164092
0.525593	0.237467	0.5025	0.123857
0.465839	0.0712933	0.375881	0.433205
0.376802	0.0860095	0.378801	0.706052
0.762283	0.140717	0.485375	0.241291
0.901756	0.206633	0.328602	0.100826
1	0.793701	0.536913	0.105295
0.44209	0.107235	0.407638	0.426494
0.457607	0.124298	0.448961	0.238909
0.942851	0.175759	0.381391	0.114956
0.490759	0.110326	0.388878	0.226555
0.42655	0.0802582	0.329876	0.486822
0.237332	0.148864	0.286513	0.0877724
0.912949	0.395412	0.442013	0.0825635
0.532939	0.463261	0.548353	0.206686
0.237332	0.166977	0.436622	0.0889875
0.532939	0.161918	0.238657	0.0968046
0.674532	0.168506	0.450117	0.0920577
0.33435	0.0660268	0.29781	0.462323
0.878029	0.492117	0.469186	0.111639
0.474262	0.129908	0.437568	0.215812
1	1	0.911424	0.227035
0.716745	0.620875	0.353175	0.0879236
1	0.698276	0.541428	0.0714874
0.283265	0.0955814	0.458595	0.100292
0.566137	0.0884273	0.395372	0.462835
0.783709	0.527961	0.367485	0.064351
0.253966	0.201355	0.356166	0.115383
0.850124	0.21417	0.336932	0.131049
0.464817	0.207771	0.338689	0.0962651
0.425918	0.17876	0.279324	0.082768
0.847858	0.393163	0.352629	0.0768608
0.710494	0.926695	0.369862	0.0936906
0.957917	0.895774	0.303868	0.0837849
0.345469	0.0690595	0.369196	0.204125
0.295767	0.146795	0.354373	0.111884
0.338031	0.100438	0.256628	0.580658
0.485194	0.16117	0.486403	0.123901
0.851835	0.455266	0.27956	0.063482
0.699854	0.525245	0.155001	0.0828558
0.791836	0.124614	0.350851	0.237668
0.439416	0.0971687	0.321218	0.468008
0.815577	0.200456	0.43334	0.109988
0.905765	0.241479	0.367821	0.112736
0.357727	0.0749735	0.387747	0.351579
0.957917	0.631549	0.617048	0.123602
0.4996	0.195944	0.209447	0.0766571
0.466321	0.144188	0.522433	0.0864191
0.43589	0.424884	0.264153	0.118942
0.399653	0.170612	0.367797	0.0757294
0.983642	0.532613	0.354933	0.0710702
0.889539	0.192621	0.338984	0.127935
0.794494	0.438567	0.380434	0.102608
0.483959	0.14891	0.267325	0.0944093
0.336804	0.102641	0.463781	0.200961
0.966782	0.269294	0.423665	0.0866061
0.380995	0.41619	0.304008	0.0857427
0.519762	0.104493	0.275379	0.193902
0.267741	0.0799894	0.225216	0.144438
0.486528	0.0851011	0.487521	0.531857
0.453834	0.0884561	0.399586	0.368423
0.955842	0.18711	0.375668	0.142601
0.333197	0.190056	0.0896495	0.0831441
0.739011	0.205395	0.292115	0.0809226
0.663441	0.234514	0.236391	0.0825301
0.253966	0.125461	0.411721	0.114514
0.893801	0.214679	0.368997	0.108917
0.939677	0.330724	0.389823	0.0860731
0.28	0.185668	0.262212	0.0964012
0.43589	0.130227	0.239922	0.113085
0.347985	0.378283	0.113781	0.103669
0.416598	0.268682	0.329019	0.111148
0.288024	0.102262	0.326511	0.521126
0.577882	0.495686	0.311153	0.073581
0.691935	0.336926	0.253938	0.0629954
0.816809	0.208916	0.384372	0.100859
0.43589	0.131745	0.421155	0.141827
0.847827	0.19922	0.498037	0.179765
0.455633	0.159039	0.407543	0.101935
0.459744	0.104602	0.383562	0.449364
0.520827	0.330261	0.39508	0.0910375
0.446247	0.0866563	0.226984	0.457673
0.538224	0.0699331	0.405132	0.618344
0.954087	0.196466	0.395433	0.106626
0.343148	0.112157	0.446639	0.110705
0.8	0.623499	0.289986	0.0594859
0.785553	0.570062	0.388509	0.082794
0.580646	0.142162	0.395202	0.354134
0.781767	0.605312	0.31447	0.0818456
0.628539	0.679547	0.104759	0.0483153
0.693774	0.253157	0.544225	0.0951361
0.552771	0.481445	0.558509	0.0797781
0.731432	1	0.713893	0.18179
0.260339	0.12815	0.210332	0.0942898
0.671098	0.120543	0.545381	0.240206
1	0.967278	0.469789	0.0898319
0.745356	0.294472	0.530115	0.0934856
0.253424	0.12815	0.0672136	0.0957436
0.51159	0.163131	0.299559	0.0990644
0.28	0.266856	0.0943973	0.063729
0.154567	0.0859159	0.273555	0.0860956
0.450017	0.090484	0.352597	0.456121
0.957664	0.16025	0.407064	0.134456
1	0.967278	0.469789	0.0898319
0.407382	0.08962	0.525803	0.807687
0.84265	0.471929	0.558978	0.0998376
0.607825	0.269993	0.513868	0.0733313
0.51933	0.248159	0.313118	0.0859253
0.625988	0.339124	0.286242	0.0688361
0.732876	0.253148	0.346418	0.0963606
0.739984	0.217255	0.46682	0.101807
0.686369	0.148497	0.293432	0.161521
0.963306	0.159105	0.37639	0.141593
0.463264	0.0855542	0.371821	0.141353
0.195686	0.096973	0.141655	0.0950488
0.81907	0.464706	0.378579	0.0807908
0.320812	0.146174	0.222629	0.079446
0.584686	0.227894	0.426752	0.090574
0.538118	0.0883806	0.353038	0.147147
0.511805	0.195536	0.419733	0.193039
0.490971	0.220041	0.592873	0.147184
0.534889	0.689915	0.275717	0.0877305
0.899468	0.327959	0.411742	0.0966879
1	0.260435	0.370344	0.0979742
0.662605	0.250395	0.330316	0.0863093
0.934826	0.175524	0.371349	0.133011
0.92638	0.169286	0.37608	0.167402
0.745356	0.692073	0.551116	0.114107
0.772285	0.73546	0.373882	0.147079
0.877383	0.872899	0.237633	0.141397
0.532758	0.117429	0.43702	0.199589
0.594917	0.237194	0.339714	0.102304
0.949678	0.44244	0.465278	0.0746144
0.99124	0.366381	0.379868	0.0935631
0.774073	0.266796	0.365466	0.0725995
0.982992	0.365454	0.44632	0.0839214
0.62168	0.297815	0.267965	0.105977
0.636509	0.128578	0.435287	0.135929
0.399653	0.423013	0.0634649	0.0518534
0.237332	0.253201	0.0649235	0.0457234
0.328639	0.0665587	0.291008	0.678189
0.495562	0.363156	0.179235	0.0635058
0.470588	0.34667	0.357701	0.0964956
1	1	0.347985	0.230792
0.397982	0.163019	0.263364	0.203007
0.529782	0.175802	0.299208	0.150295
0.368538	0.0964192	0.293207	0.593212
0.957664	0.16025	0.407064	0.134456
0.581929	0.236958	0.310073	0.109474
0.661438	0.568244	0.441855	0.0739959
0.320145	0.17915	0.182816	0.0926125
0.92638	0.169286	0.37608	0.167402
0.91637	0.221973	0.35302	0.117994
0.846113	0.109401	0.405157	0.337862
0.384786	0.0811894	0.520521	0.472732
0.659489	0.414349	0.399732	0.0778996
0.526783	0.500285	0.158171	0.10017
0.659489	0.414349	0.399732	0.0778996
1	1	0.935375	0.297185
1	1	1	0.668928
0.890724	0.834122	0.380283	0.0908035
1	1	0.628539	0.56437
0.64809	0.119211	0.41318	0.111108
0.435282	0.197724	0.280972	0.0951967
0.253424	0.12815	0.492329	0.0957436
0.28	0.150695	0.574536	0.0879307
0.733506	0.214887	0.375093	0.0954855
0.384615	0.403212	0.132663	0.0606684
0.671864	0.549612	0.201732	0.0781858
0.832961	0.276465	0.479444	0.0850737
0.942809	0.840896	0.306659	0.0744494
0.788227	0.477767	0.266141	0.0846326
0.391918	0.350078	0.617218	0.090914
0.837697	0.136339	0.408949	0.409112
0.320145	0.320933	0.0799325	0.0511962
0.418528	0.123392	0.437846	0.104921
0.253966	0.202447	0.166172	0.0780866
