Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.936779	0.370012	0.383402	0.233918
0.626213	0.611961	0.30814	0.109303
0.878729	0.353827	0.433851	0.497642
0.484123	0.512331	0.149076	0.114438
0.51497	0.356466	0.404041	0.18884
0.889539	0.331525	0.37619	0.2122
0.6	0.6	0.166116	0.126973
0.320145	0.309467	0.0892374	0.149409
0.8	0.731432	0.475534	0.353759
1	1	0.5913	0.498263
0.610251	0.359718	0.296827	0.464673
0.235679	0.150196	0.0731071	0.283202
0.970431	0.537134	0.347817	0.168035
0.450096	0.256113	0.441973	0.268352
0.316124	0.294096	0.176436	0.0704236
0.504442	0.289051	0.20939	0.152439
1	1	0.993808	0.871466
0.986013	0.841625	0.440989	0.153199
0.257905	0.156918	0.482243	0.411679
0.316124	0.3051	0.361396	0.0791633
0.45247	0.490675	0.199828	0.112832
0.390722	0.211541	0.266102	0.193149
0.866025	0.784596	0.628996	0.21315
0.725617	0.489306	0.388246	0.23437
0.749362	0.270614	0.39337	0.222618
0.246327	0.276326	0.30831	0.108193
1	1	0.305185	0.318598
0.873994	0.873994	0.609122	0.264123
0.699854	0.68308	0.267923	0.103805
0.739676	0.784341	0.335696	0.101684
0.876289	0.792956	0.330313	0.132155
0.338401	0.140132	0.418768	0.475018
0.316124	0.326606	0.126551	0.105657
0.581929	0.525546	0.38263	0.137758
0.322214	0.13617	0.239534	0.492474
0.750252	0.397135	0.285585	0.143273
0.484123	0.512331	0.262008	0.243089
0.808991	0.646461	0.213558	0.150491
0.8	0.728785	0.593086	0.193408
0.869903	0.632568	0.328647	0.131933
0.968246	0.928513	0.420276	0.193824
0.938214	0.597115	0.397203	0.0845703
0.304911	0.199223	0.464873	0.179197
0.431802	0.237803	0.425718	0.225769
0.833774	0.782637	0.534998	0.182058
0.604063	0.325671	0.392764	0.417783
0.316124	0.23248	0.600554	0.14247
0.866025	0.793701	0.603666	0.358944
0.415518	0.147131	0.328673	0.233694
0.477773	0.204966	0.303939	0.475247
0.866025	1	0.319699	0.186631
0.334111	0.124194	0.483678	0.54297
0.365347	0.349611	0.355569	0.137551
0.969759	0.452075	0.406448	0.158394
1	1	0.498888	0.222736
0.946238	0.803298	0.445575	0.225577
0.667565	0.430905	0.208679	0.17784
0.699854	0.57735	0.467148	0.306747
0.860386	0.619637	0.505563	0.132454
0.983332	0.55788	0.483736	0.322186
0.497658	0.230915	0.565655	0.31955
1	1	0.484123	0.512331
0.520445	0.243556	0.319876	0.163331
0.366732	0.148442	0.290826	0.482168
0.50944	0.0968444	0.442938	0.729536
0.866025	0.793701	0.444732	0.267981
0.866025	0.793701	0.719491	0.230801
0.878729	0.353827	0.433851	0.497642
0.316124	0.256075	0.416709	0.136806
0.661438	0.661438	0.383098	0.453388
0.483129	0.26622	0.467007	0.174952
0.8	0.840896	0.245349	0.268719
0.421893	0.113552	0.399175	0.577825
1	0.952441	0.479861	0.201729
0.50762	0.156427	0.323181	0.315458
0.961024	0.961024	0.415491	0.196291
0.235679	0.132522	0.420688	0.455719
0.586593	0.552796	0.40044	0.11975
0.969759	0.452075	0.406448	0.158394
0.993808	0.624849	0.37468	0.190349
0.399653	0.404876	0.0989316	0.0509328
0.515079	0.48293	0.664506	0.305019
0.886562	0.741574	0.35041	0.115428
0.364931	0.383491	0.0689048	0.0507293
0.940643	0.391163	0.439002	0.247304
0.320145	0.29811	0.0892413	0.19263
0.866025	0.866025	0.419317	0.23657
0.230238	0.186854	0.425257	0.306595
0.434374	0.785182	0.335045	0.19738
0.570065	0.321697	0.346761	0.21281
0.235679	0.132522	0.420688	0.455719
0.866025	0.916486	0.522488	0.257834
0.745356	0.745356	0.276963	0.29689
0.928032	0.356779	0.435932	0.273359
0.705878	0.548306	0.304213	0.122769
0.522633	0.241965	0.536329	0.173381
1	0.454226	0.455643	0.263523
0.6	0.471125	0.632875	0.187651
0.591843	0.589557	0.204189	0.145182
0.304911	0.204443	0.369535	0.162725
0.515079	0.52989	0.101923	0.0938114
0.388025	0.454377	0.244839	0.121446
1	1	0.937706	0.393506
0.305588	0.108248	0.291364	0.604006
0.316124	0.20504	0.692269	0.140534
0.927025	0.918518	0.28975	0.141587
0.426166	0.260846	0.303618	0.214385
0.485033	0.581643	0.325741	0.113956
0.552771	0.566197	0.156608	0.0804459
0.866025	0.660901	0.295638	0.16232
0.532939	0.544946	0.401048	0.131749
0.58723	0.570086	0.438664	0.190006
0.886562	0.400917	0.369556	0.196449
0.304911	0.204443	0.113472	0.171526
0.575835	0.503349	0.47363	0.144473
0.82319	0.536353	0.5262	0.177651
0.390722	0.215286	0.375973	0.274041
0.320145	0.240633	0.523181	0.253411
0.942809	0.877383	0.388056	0.378481
0.816423	0.550741	0.315725	0.153008
0.646996	0.58083	0.194845	0.075104
0.404411	0.28244	0.368379	0.465023
0.604637	0.72739	0.457512	0.114707
0.437331	0.222023	0.447791	0.259173
0.297007	0.144647	0.339629	0.417681
0.28611	0.135735	0.313995	0.545504
0.775955	0.507737	0.367852	0.274814
0.43065	0.234737	0.248618	0.146501
0.866025	0.871914	0.336655	0.119507
0.532939	0.392337	0.195756	0.207738
0.661438	0.684663	0.177606	0.0968494
0.230238	0.186854	0.425257	0.306595
0.304911	0.199223	0.464873	0.179197
0.561805	0.587965	0.323778	0.117826
0.831658	0.672207	0.441183	0.125898
0.336695	0.107078	0.296044	0.209569
0.415527	0.157506	0.390692	0.46274
0.520833	0.194167	0.537988	0.173296
1	1	0.556512	0.579668
0.997446	0.492721	0.407124	0.264897
0.235679	0.151939	0.450055	0.282494
0.455861	0.47956	0.207664	0.157341
0.942809	0.942809	0.336914	0.255017
0.184977	0.190762	0.108305	0.297839
0.927025	0.675232	0.336549	0.0996751
0.934461	0.253011	0.495697	0.513127
0.936779	0.370012	0.383402	0.233918
1	1	0.705567	0.496756
0.523961	0.515516	0.433534	0.154144
0.216103	0.108602	0.119056	0.430992
0.47608	0.257827	0.32999	0.180286
0.306355	0.142185	0.257633	0.594972
0.294856	0.204443	0.663115	0.162725
0.399653	0.406299	0.178936	0.15348
0.754698	0.444315	0.390988	0.136029
0.984665	0.427009	0.434453	0.242463
0.818163	0.707245	0.369084	0.110792
0.235679	0.216377	0.10567	0.165697
0.928032	0.356779	0.435932	0.273359
0.341264	0.359798	0.101046	0.108458
0.320145	0.246262	0.400832	0.221698
1	1	0.903508	0.903508
0.316124	0.20504	0.692269	0.140534
0.40727	0.341053	0.18996	0.159564
0.792875	0.65746	0.343022	0.15155
0.911927	0.376982	0.404778	0.220752
0.316124	0.23248	0.600554	0.14247
1	1	1	0.851832
0.866025	0.866025	0.268385	0.205799
0.364185	0.335862	0.426895	0.0785271
0.968246	0.872971	0.261239	0.213693
0.984303	0.444742	0.331388	0.151731
0.750252	0.4254	0.305532	0.111179
0.17172	0.142545	0.0744177	0.127343
0.699405	0.46188	0.36398	0.181246
0.5913	0.520114	0.171869	0.164683
0.879014	0.879014	0.548481	0.0963074
0.381683	0.206	0.36994	0.40933
0.390722	0.131533	0.348193	0.453198
1	1	0.831884	0.822497
0.437074	0.309424	0.2593	0.137092
0.558633	0.434638	0.367153	0.115015
0.923077	0.629632	0.343863	0.115603
1	0.62688	0.376704	0.139144
0.362263	0.437745	0.409079	0.195195
0.940643	0.391163	0.439002	0.247304
0.368922	0.181358	0.234629	0.187198
0.618749	0.215431	0.345592	0.501658
0.235679	0.218583	0.0734702	0.0689568
0.395778	0.244148	0.279765	0.156595
0.942809	0.942809	0.158494	0.110208
1	1	0.745356	0.682558
0.750865	0.223112	0.480886	0.217565
0.745356	0.692073	0.386765	0.203808
0.58532	0.154343	0.3401	0.392213
0.840593	0.48161	0.514224	0.163042
0.891464	0.810045	0.648283	0.226301
0.661438	0.661438	0.340308	0.326651
0.472463	0.251191	0.622097	0.234801
0.928032	0.356779	0.435932	0.273359
0.30888	0.259007	0.696059	0.229359
0.527485	0.419046	0.398083	0.198491
1	1	0.538969	0.318919
0.67583	0.248615	0.572822	0.136955
0.6	0.61725	0.185632	0.0665884
0.324982	0.13154	0.353348	0.591897
0.304911	0.28425	0.0840405	0.089086
0.320145	0.29811	0.131366	0.205467
0.315667	0.27223	0.0978517	0.110708
0.235679	0.218583	0.074649	0.103292
0.833774	0.660901	0.323683	0.136447
0.942809	0.877383	0.857075	0.397305
0.515079	0.515079	0.173445	0.118171
0.304911	0.204443	0.369535	0.162725
1	1	0.993808	0.860356
0.940643	0.391163	0.439002	0.247304
0.57735	0.437225	0.200209	0.154653
0.534889	0.489653	0.598039	0.272709
0.399653	0.305871	0.162978	0.136338
0.380995	0.332338	0.223972	0.145707
0.8	0.8	0.495122	0.254074
0.340888	0.382976	0.149783	0.193076
0.255086	0.214743	0.466757	0.275398
0.876289	0.792956	0.330313	0.132155
0.320145	0.331529	0.180027	0.111155
0.596254	0.334726	0.407913	0.226869
0.701229	0.22443	0.35992	0.292581
0.979796	0.979796	0.587845	0.244952
0.980338	0.613443	0.362623	0.210331
0.373934	0.136703	0.350258	0.650645
0.897084	0.538372	0.286391	0.206859
0.942809	0.942809	0.389052	0.424611
0.364931	0.283524	0.227917	0.186148
0.942809	0.942809	0.303147	0.279213
0.515686	0.504555	0.394673	0.16005
0.942809	0.877383	0.622769	0.451198
0.959807	0.644437	0.425223	0.179487
1	0.454226	0.455643	0.263523
0.235679	0.151939	0.450055	0.282494
0.518145	0.342532	0.297722	0.162352
0.325123	0.147302	0.354094	0.65843
0.866025	0.866025	0.14981	0.121201
0.254325	0.249968	0.354067	0.284664
0.320145	0.259007	0.130592	0.227641
0.751906	0.345729	0.348296	0.293399
0.746241	0.427739	0.332477	0.171855
1	0.859037	0.433513	0.271715
1	1	0.515079	0.377928
1	1	0.831479	0.568244
0.934461	0.253011	0.495697	0.513127
0.86535	0.842481	0.0962132	0.112588
0.968246	0.78905	0.293723	0.161937
0.793701	0.793701	0.824081	0.744343
0.693774	0.396651	0.457346	0.180417
0.574009	0.435375	0.263563	0.174696
0.379066	0.210629	0.372761	0.524029
0.965453	0.739763	0.373607	0.0902811
0.515079	0.48293	0.702342	0.211972
0.294856	0.204443	0.264422	0.162725
0.928032	0.356779	0.435932	0.273359
0.897084	0.538372	0.286391	0.206859
0.866025	0.866025	0.14981	0.163565
0.952441	1	0.6248	0.345736
1	1	0.390722	0.210984
0.484123	0.504441	0.164757	0.104295
0.338715	0.0855081	0.459142	0.570594
0.530133	0.308953	0.260629	0.239706
0.494872	0.503027	0.222385	0.14374
0.745356	0.745356	0.432724	0.35611
0.745356	0.778644	0.415444	0.246468
