Backbone Accessibility h=2	Merged Accessibility h=2	Backbone Accessibility h=3	Merged Accessibility h=3
0.479225	0.53373	0.468045	0.253179
0.986013	0.841625	0.492459	0.270229
1	1	0.628539	0.581124
0.941893	0.476355	0.445623	0.255293
0.953633	0.594655	0.505183	0.376365
0.449424	0.269992	0.32764	0.270855
0.449424	0.233137	0.413555	0.620477
0.45669	0.175981	0.376767	0.47735
0.875139	0.693493	0.415721	0.409767
0.592519	0.851667	0.518653	0.214785
0.449068	0.319299	0.277534	0.187634
1	1	0.985642	0.660936
0.962091	0.742563	0.439482	0.244875
0.628539	0.581124	0.745986	0.264823
0.812041	0.609992	0.359839	0.215261
0.496826	0.338977	0.501285	0.33205
1	1	0.903508	0.903508
1	1	0.6	0.6
0.980338	0.613443	0.393281	0.278637
1	1	0.866025	0.916486
0.266812	0.248936	0.458325	0.480385
0.419358	0.297063	0.23743	0.0989304
0.771389	0.734087	0.565138	0.575901
0.957917	0.740633	0.436339	0.169792
0.503866	0.286481	0.392871	0.652802
0.803969	0.523455	0.460062	0.318982
1	1	0.866025	0.866025
0.323387	0.434268	0.196828	0.0962182
0.661438	0.661438	0.412313	0.429899
0.475669	0.192229	0.362207	0.266652
0.699854	0.699854	0.411015	0.142861
0.443037	0.367226	0.44745	0.560949
1	1	0.686994	0.666276
0.337915	0.244696	0.529738	0.197538
0.255289	0.303057	0.21206	0.434096
0.831884	0.791324	0.37223	0.181359
0.337915	0.244696	0.454454	0.184801
1	1	0.993808	0.871466
0.250732	0.0969812	0.293893	0.460624
0.946238	0.803298	0.496265	0.252053
0.962091	0.836193	0.436105	0.260935
0.942809	0.942809	0.923535	0.457751
0.62123	0.467489	0.445159	0.409463
0.498888	0.498888	0.215737	0.172462
0.466301	0.321975	0.33177	0.190769
0.451902	0.441655	0.314664	0.3914
0.468793	0.468793	0.266737	0.16678
0.475255	0.50576	0.409845	0.205422
0.27467	0.276267	0.109102	0.0965127
0.513336	0.359495	0.341091	0.469142
0.760211	0.947323	0.23838	0.187181
0.27467	0.175203	0.491719	0.646522
0.747674	0.59617	0.427011	0.229356
0.959367	0.49228	0.463874	0.162943
0.745356	0.745356	0.435932	0.268884
0.820063	0.697356	0.407356	0.210228
0.693774	0.660481	0.471354	0.192585
1	1	0.866025	0.866025
0.381701	0.247837	0.220412	0.188976
0.874995	0.686878	0.571671	0.254924
0.347985	0.361741	0.17992	0.156072
0.891464	0.810045	0.663628	0.309831
0.932529	0.932529	0.711898	0.626433
0.633989	0.204621	0.511672	0.357302
1	0.609507	0.4112	0.302714
0.673562	0.689229	0.214885	0.132232
0.745356	0.745356	0.303899	0.124388
0.745356	0.745356	0.356735	0.332923
0.979796	0.979796	0.639313	0.270724
0.27467	0.196929	0.508899	0.374954
0.968246	0.872971	0.313532	0.333461
0.41337	0.375174	0.504751	0.114769
0.866025	0.866025	0.182029	0.198745
0.952441	0.866025	0.527911	0.496487
0.968246	0.861332	0.477195	0.306718
0.986013	0.821256	0.358146	0.213048
0.771389	0.727578	0.309744	0.127058
0.866025	0.793701	0.645619	0.437196
0.289686	0.328861	0.362413	0.450916
0.337915	0.252749	0.424097	0.231174
0.572021	0.587084	0.225987	0.146812
0.28558	0.319326	0.142811	0.0719334
0.377283	0.126648	0.341833	0.253081
0.52582	0.343931	0.39782	0.635971
0.6	0.6	0.309978	0.318179
0.698933	0.426248	0.542743	0.255078
0.737199	0.454698	0.645673	0.269443
0.745356	0.745356	0.432724	0.513137
0.973009	0.917161	0.302886	0.174788
0.43589	0.410465	0.46122	0.419501
0.608366	0.512554	0.449856	0.204972
0.547649	0.2977	0.505772	0.329508
0.437638	0.497021	0.347945	0.167654
0.597456	0.296923	0.285637	0.395266
0.910189	0.436082	0.502416	0.441414
1	1	0.976085	0.878332
0.347985	0.27324	0.702147	0.272686
0.661438	0.661438	0.358169	0.323032
0.347985	0.229661	0.780071	0.32614
0.347985	0.334219	0.421768	0.1576
0.781857	0.536196	0.445649	0.124629
0.44072	0.143124	0.434506	0.687636
0.737922	0.562818	0.342627	0.220247
0.573037	0.404496	0.4326	0.375584
0.475995	0.23963	0.429524	0.549981
0.413311	0.410465	0.74805	0.419501
0.6	0.6	0.819463	0.527392
0.910189	0.436082	0.502416	0.441414
0.484577	0.309017	0.337518	0.255449
0.53854	0.654167	0.349837	0.160811
0.305355	0.244188	0.291534	0.528527
0.800641	0.268704	0.50995	0.262439
0.27467	0.276267	0.505512	0.346436
1	1	0.661438	0.661438
0.367321	0.166942	0.421421	0.524305
0.312174	0.185805	0.367223	0.649662
0.38075	0.423516	0.261	0.105061
0.597005	0.610463	0.401742	0.180517
1	0.952441	0.536295	0.281782
1	1	0.866025	0.866025
0.866025	0.793701	0.655931	0.251214
0.818163	0.816563	0.402013	0.123621
0.363765	0.338853	0.130203	0.19509
0.275015	0.206842	0.239995	0.365167
0.682558	0.640282	0.687545	0.385598
0.43589	0.45965	0.249068	0.17853
0.337915	0.330718	0.139836	0.100321
0.52915	0.787441	0.314899	0.258973
0.808991	0.775501	0.246098	0.198502
0.458143	0.333999	0.53506	0.243748
0.866025	0.866025	0.385725	0.364849
0.449424	0.173565	0.314373	0.433298
0.866025	0.866025	0.182029	0.198745
0.794494	0.474879	0.371442	0.233005
0.812041	0.609992	0.359839	0.215261
0.833774	0.782637	0.582943	0.207109
0.793701	0.944941	0.506048	0.393236
0.399653	0.335161	0.563722	0.427882
0.739676	0.784341	0.396692	0.173509
0.380995	0.406299	0.423389	0.416671
0.942809	0.942809	0.341946	0.341581
1	1	0.748746	0.703292
0.880505	0.838045	0.483429	0.186179
1	1	0.745356	0.745356
0.399653	0.406299	0.117864	0.394744
0.661438	0.661438	0.366259	0.329946
0.236928	0.173518	0.159183	0.435534
0.55056	0.365074	0.231951	0.29839
0.866025	0.916486	0.467668	0.246662
0.266812	0.248936	0.185125	0.252042
0.6	0.6	0.309978	0.321272
0.478122	0.412572	0.336225	0.173888
0.968246	0.928513	0.540915	0.33687
